year,quarter,week_ending,hscp,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2020,3,2020-07-12,S37000017,4,All,22,25,-12
2020,3,2020-07-12,S37000017,5,All,19,26,-26.9
2020,3,2020-07-12,S37000018,1,All,29,21,38.1
2020,3,2020-07-12,S37000018,2,All,76,85.5,-11.1
2020,3,2020-07-12,S37000018,3,All,53,61,-13.1
2020,3,2020-07-12,S37000018,4,All,29,34.5,-15.9
2020,3,2020-07-12,S37000018,5,All,15,23,-34.8
2020,3,2020-07-12,S37000019,2,All,38,37,2.7
2020,3,2020-07-12,S37000019,3,All,58,77,-24.7
2020,3,2020-07-12,S37000019,4,All,55,63.5,-13.4
2020,3,2020-07-12,S37000019,5,All,18,20,-10
2020,3,2020-07-12,S37000020,1,All,182,211,-13.7
2020,3,2020-07-12,S37000020,2,All,69,78.5,-12.1
2020,3,2020-07-12,S37000020,3,All,43,47,-8.5
2020,3,2020-07-12,S37000020,4,All,30,44,-31.8
2020,3,2020-07-12,S37000020,5,All,24,28,-14.3
2020,3,2020-07-12,S37000022,2,All,7,12.5,-44
2020,3,2020-07-12,S37000022,3,All,13,10.5,23.8
2020,3,2020-07-12,S37000022,4,All,20,29,-31
2020,3,2020-07-12,S37000024,1,All,115,150.5,-23.6
2020,3,2020-07-12,S37000024,2,All,79,114,-30.7
2020,3,2020-07-12,S37000024,3,All,68,65,4.6
2020,3,2020-07-12,S37000024,4,All,43,74.5,-42.3
2020,3,2020-07-12,S37000024,5,All,63,74.5,-15.4
2020,3,2020-07-12,S37000025,1,All,14,26.5,-47.2
2020,3,2020-07-12,S37000025,2,All,50,60,-16.7
2020,3,2020-07-12,S37000025,3,All,91,112.5,-19.1
2020,3,2020-07-12,S37000025,4,All,55,76,-27.6
2020,3,2020-07-12,S37000025,5,All,21,24.5,-14.3
2020,3,2020-07-12,S37000026,3,All,11,21.5,-48.8
2020,3,2020-07-12,S37000026,4,All,20,19.5,2.6
2020,3,2020-07-12,S37000027,1,All,58,82.5,-29.7
2020,3,2020-07-12,S37000027,2,All,93,104.5,-11
2020,3,2020-07-12,S37000027,3,All,64,84.5,-24.3
2020,3,2020-07-12,S37000027,4,All,41,44,-6.8
2020,3,2020-07-12,S37000027,5,All,48,63.5,-24.4
2020,3,2020-07-12,S37000028,1,All,179,244,-26.6
2020,3,2020-07-12,S37000028,2,All,206,252,-18.3
2020,3,2020-07-12,S37000028,3,All,135,184,-26.6
2020,3,2020-07-12,S37000028,4,All,113,139.5,-19
2020,3,2020-07-12,S37000028,5,All,85,124,-31.5
2020,3,2020-07-12,S37000029,1,All,84,123.5,-32
2020,3,2020-07-12,S37000029,2,All,61,74.5,-18.1
2020,3,2020-07-12,S37000029,3,All,38,50.5,-24.8
2020,3,2020-07-12,S37000029,4,All,12,24.5,-51
2020,3,2020-07-12,S37000029,5,All,11,6.5,69.2
2020,3,2020-07-12,S37000030,1,All,112,100.5,11.4
2020,3,2020-07-12,S37000030,2,All,139,155.5,-10.6
2020,3,2020-07-12,S37000030,3,All,77,96,-19.8
2020,3,2020-07-12,S37000030,4,All,67,71.5,-6.3
2020,3,2020-07-12,S37000030,5,All,48,48.5,-1
2020,3,2020-07-12,S37000031,2,All,7,14,-50
2020,3,2020-07-12,S37000031,3,All,72,73,-1.4
2020,3,2020-07-12,S37000032,1,All,199,285,-30.2
2020,3,2020-07-12,S37000032,2,All,212,264,-19.7
2020,3,2020-07-12,S37000032,3,All,176,210,-16.2
2020,3,2020-07-12,S37000032,4,All,143,178.5,-19.9
2020,3,2020-07-12,S37000032,5,All,119,150,-20.7
2020,3,2020-07-12,S37000033,1,All,26,30,-13.3
2020,3,2020-07-12,S37000033,2,All,57,59.5,-4.2
2020,3,2020-07-12,S37000033,3,All,71,91.5,-22.4
2020,3,2020-07-12,S37000033,4,All,126,126,0
2020,3,2020-07-12,S37000033,5,All,86,71,21.1
2020,3,2020-07-12,S37000034,1,All,785,1056.5,-25.7
2020,3,2020-07-12,S37000034,2,All,248,305.5,-18.8
2020,3,2020-07-12,S37000034,3,All,137,182,-24.7
2020,3,2020-07-12,S37000034,4,All,123,133,-7.5
2020,3,2020-07-12,S37000034,5,All,85,124,-31.5
2020,3,2020-07-12,S37000035,1,All,324,429,-24.5
2020,3,2020-07-12,S37000035,2,All,275,286.5,-4
2020,3,2020-07-12,S37000035,3,All,119,138,-13.8
2020,3,2020-07-12,S37000035,4,All,94,113.5,-17.2
2020,3,2020-07-12,S37000035,5,All,55,66.5,-17.3
2020,3,2020-07-19,S37000001,1,All,76,79.5,-4.4
2020,3,2020-07-19,S37000001,2,All,103,134,-23.1
2020,3,2020-07-19,S37000001,3,All,80,82,-2.4
2020,3,2020-07-19,S37000001,4,All,60,64.5,-7
2020,3,2020-07-19,S37000001,5,All,106,133.5,-20.6
2020,3,2020-07-19,S37000002,1,All,10,16.5,-39.4
2020,3,2020-07-19,S37000002,2,All,63,73,-13.7
2020,3,2020-07-19,S37000002,3,All,100,116.5,-14.2
2020,3,2020-07-19,S37000002,4,All,169,199,-15.1
2020,3,2020-07-19,S37000002,5,All,102,137,-25.5
2020,3,2020-07-19,S37000003,1,All,23,26.5,-13.2
2020,3,2020-07-19,S37000003,2,All,67,73.5,-8.8
2020,3,2020-07-19,S37000003,3,All,75,87.5,-14.3
2020,3,2020-07-19,S37000003,4,All,77,88,-12.5
2020,3,2020-07-19,S37000003,5,All,29,32,-9.4
2020,3,2020-07-19,S37000004,1,All,18,36,-50
2020,3,2020-07-19,S37000004,2,All,40,43,-7
2020,3,2020-07-19,S37000004,3,All,82,107,-23.4
2020,3,2020-07-19,S37000004,4,All,29,53,-45.3
2020,3,2020-07-19,S37000004,5,All,33,26.5,24.5
2020,3,2020-07-19,S37000005,1,All,76,122,-37.7
2020,3,2020-07-19,S37000005,2,All,62,101,-38.6
2020,3,2020-07-19,S37000005,3,All,49,75.5,-35.1
2020,3,2020-07-19,S37000005,4,All,66,88,-25
2020,3,2020-07-19,S37000005,5,All,58,75,-22.7
2020,3,2020-07-19,S37000006,1,All,48,50,-4
2020,3,2020-07-19,S37000006,2,All,88,128.5,-31.5
2020,3,2020-07-19,S37000006,3,All,131,158,-17.1
2020,3,2020-07-19,S37000006,4,All,54,76.5,-29.4
2020,3,2020-07-19,S37000006,5,All,26,26.5,-1.9
2020,3,2020-07-19,S37000007,1,All,152,214.5,-29.1
2020,3,2020-07-19,S37000007,2,All,77,94.5,-18.5
2020,3,2020-07-19,S37000007,3,All,35,41.5,-15.7
2020,3,2020-07-19,S37000007,4,All,45,53,-15.1
2020,3,2020-07-19,S37000007,5,All,43,52,-17.3
2020,3,2020-07-19,S37000008,1,All,123,130.5,-5.7
2020,3,2020-07-19,S37000008,2,All,83,98.5,-15.7
2020,3,2020-07-19,S37000008,3,All,60,55,9.1
2020,3,2020-07-19,S37000008,4,All,41,49.5,-17.2
2020,3,2020-07-19,S37000008,5,All,24,21.5,11.6
2020,3,2020-07-19,S37000009,1,All,10,16.5,-39.4
2020,3,2020-07-19,S37000009,2,All,51,50.5,1
2020,3,2020-07-19,S37000009,3,All,14,15.5,-9.7
2020,3,2020-07-19,S37000009,4,All,54,49.5,9.1
2020,3,2020-07-19,S37000009,5,All,106,126,-15.9
2020,3,2020-07-19,S37000010,1,All,20,16.5,21.2
2020,3,2020-07-19,S37000010,2,All,84,83.5,0.6
2020,3,2020-07-19,S37000010,3,All,52,58.5,-11.1
2020,3,2020-07-19,S37000010,4,All,42,49.5,-15.2
2020,3,2020-07-19,S37000010,5,All,32,28,14.3
2020,3,2020-07-19,S37000011,1,All,13,18,-27.8
2020,3,2020-07-19,S37000011,2,All,26,24.5,6.1
2020,3,2020-07-19,S37000011,3,All,17,26,-34.6
2020,3,2020-07-19,S37000011,4,All,42,37,13.5
2020,3,2020-07-19,S37000011,5,All,80,106.5,-24.9
2020,3,2020-07-19,S37000012,1,All,164,203.5,-19.4
2020,3,2020-07-19,S37000012,2,All,188,201,-6.5
2020,3,2020-07-19,S37000012,3,All,133,128,3.9
2020,3,2020-07-19,S37000012,4,All,160,169.5,-5.6
2020,3,2020-07-19,S37000012,5,All,326,329,-0.9
2020,3,2020-07-19,S37000013,1,All,102,130,-21.5
2020,3,2020-07-19,S37000013,2,All,114,160.5,-29
2020,3,2020-07-19,S37000013,3,All,89,163,-45.4
2020,3,2020-07-19,S37000013,4,All,59,94.5,-37.6
2020,3,2020-07-19,S37000013,5,All,40,79.5,-49.7
2020,3,2020-07-19,S37000016,1,All,79,89.5,-11.7
2020,3,2020-07-19,S37000016,2,All,118,129,-8.5
2020,3,2020-07-19,S37000016,3,All,189,223,-15.2
2020,3,2020-07-19,S37000016,4,All,152,178,-14.6
2020,3,2020-07-19,S37000016,5,All,41,36,13.9
2020,3,2020-07-19,S37000017,1,All,106,126.5,-16.2
2020,3,2020-07-19,S37000017,2,All,28,22.5,24.4
2020,3,2020-07-19,S37000017,3,All,23,29.5,-22
2020,3,2020-07-19,S37000017,4,All,23,24,-4.2
2020,3,2020-07-19,S37000017,5,All,21,20,5
2020,3,2020-07-19,S37000018,1,All,21,25,-16
2020,3,2020-07-19,S37000018,2,All,90,80.5,11.8
2020,3,2020-07-19,S37000018,3,All,59,60,-1.7
2020,3,2020-07-19,S37000018,4,All,25,34,-26.5
2020,3,2020-07-19,S37000018,5,All,25,19.5,28.2
2020,3,2020-07-19,S37000019,1,All,7,5,40
2020,3,2020-07-19,S37000019,2,All,39,37.5,4
2020,3,2020-07-19,S37000019,3,All,73,70,4.3
2020,3,2020-07-19,S37000019,4,All,69,73.5,-6.1
2020,3,2020-07-19,S37000019,5,All,15,22,-31.8
2020,3,2020-07-19,S37000020,1,All,181,201,-10
2020,3,2020-07-19,S37000020,2,All,54,73,-26
2020,3,2020-07-19,S37000020,3,All,46,56,-17.9
2020,3,2020-07-19,S37000020,4,All,50,44.5,12.4
2020,3,2020-07-19,S37000020,5,All,28,40.5,-30.9
2020,3,2020-07-19,S37000022,2,All,6,10,-40
2020,3,2020-07-19,S37000022,3,All,9,15,-40
2020,3,2020-07-19,S37000022,4,All,24,30,-20
2020,3,2020-07-19,S37000024,1,All,103,163.5,-37
2020,3,2020-07-19,S37000024,2,All,98,106.5,-8
2020,3,2020-07-19,S37000024,3,All,73,77.5,-5.8
2020,3,2020-07-19,S37000024,4,All,34,57.5,-40.9
2020,3,2020-07-19,S37000024,5,All,56,55.5,0.9
2020,3,2020-07-19,S37000025,1,All,15,18.5,-18.9
2020,3,2020-07-19,S37000025,2,All,48,53.5,-10.3
2020,3,2020-07-19,S37000025,3,All,98,125,-21.6
2020,3,2020-07-19,S37000025,4,All,62,80,-22.5
2020,3,2020-07-19,S37000025,5,All,17,18,-5.6
2020,3,2020-07-19,S37000026,2,All,5,6,-16.7
2020,3,2020-07-19,S37000026,3,All,14,24.5,-42.9
2020,3,2020-07-19,S37000026,4,All,16,20.5,-22
2020,3,2020-07-19,S37000027,1,All,68,76,-10.5
2020,3,2020-07-19,S37000027,2,All,94,92.5,1.6
2020,3,2020-07-19,S37000027,3,All,77,73,5.5
2020,3,2020-07-19,S37000027,4,All,43,45.5,-5.5
2020,3,2020-07-19,S37000027,5,All,57,64.5,-11.6
2020,3,2020-07-19,S37000028,1,All,200,232.5,-14
2020,3,2020-07-19,S37000028,2,All,189,239,-20.9
2020,3,2020-07-19,S37000028,3,All,144,171,-15.8
2020,3,2020-07-19,S37000028,4,All,117,131,-10.7
2020,3,2020-07-19,S37000028,5,All,68,103,-34
2020,3,2020-07-19,S37000029,1,All,122,122.5,-0.4
2020,3,2020-07-19,S37000029,2,All,64,80,-20
2020,3,2020-07-19,S37000029,3,All,31,39.5,-21.5
2020,3,2020-07-19,S37000029,4,All,15,14.5,3.4
2020,3,2020-07-19,S37000029,5,All,10,8,25
2020,3,2020-07-19,S37000030,1,All,88,88,0
2020,3,2020-07-19,S37000030,2,All,165,166,-0.6
2020,3,2020-07-19,S37000030,3,All,90,84.5,6.5
2020,3,2020-07-19,S37000030,4,All,61,77,-20.8
2020,3,2020-07-19,S37000030,5,All,55,61.5,-10.6
2020,3,2020-07-19,S37000031,2,All,14,13.5,3.7
2020,3,2020-07-19,S37000031,3,All,62,71.5,-13.3
2020,3,2020-07-19,S37000032,1,All,258,274.5,-6
2020,3,2020-07-19,S37000032,2,All,231,253,-8.7
2020,3,2020-07-19,S37000032,3,All,174,206,-15.5
2020,3,2020-07-19,S37000032,4,All,158,158,0
2020,3,2020-07-19,S37000032,5,All,129,133.5,-3.4
2020,3,2020-07-19,S37000033,1,All,32,29.5,8.5
2020,3,2020-07-19,S37000033,2,All,50,59.5,-16
2020,3,2020-07-19,S37000033,3,All,108,93,16.1
2020,3,2020-07-19,S37000033,4,All,113,151,-25.2
2020,3,2020-07-19,S37000033,5,All,78,71,9.9
2020,3,2020-07-19,S37000034,1,All,897,979.5,-8.4
2020,3,2020-07-19,S37000034,2,All,261,294.5,-11.4
2020,3,2020-07-19,S37000034,3,All,136,168,-19
2020,3,2020-07-19,S37000034,4,All,117,148.5,-21.2
2020,3,2020-07-19,S37000034,5,All,96,109,-11.9
2020,3,2020-07-19,S37000035,1,All,353,407.5,-13.4
2020,3,2020-07-19,S37000035,2,All,244,287.5,-15.1
2020,3,2020-07-19,S37000035,3,All,91,134.5,-32.3
2020,3,2020-07-19,S37000035,4,All,118,127,-7.1
2020,3,2020-07-19,S37000035,5,All,56,68.5,-18.2
2020,3,2020-07-26,S37000001,1,All,56,85,-34.1
2020,3,2020-07-26,S37000001,2,All,125,152,-17.8
2020,3,2020-08-16,S37000012,5,All,324,354.5,-8.6
2020,3,2020-08-16,S37000013,1,All,81,143.5,-43.6
2020,3,2020-08-16,S37000013,2,All,100,150,-33.3
2020,3,2020-08-16,S37000013,3,All,97,191.5,-49.3
2020,3,2020-08-16,S37000013,4,All,53,87.5,-39.4
2020,3,2020-08-16,S37000013,5,All,43,81.5,-47.2
2020,3,2020-08-16,S37000016,1,All,73,82.5,-11.5
2020,3,2020-08-16,S37000016,2,All,114,135.5,-15.9
2020,3,2020-08-16,S37000016,3,All,176,243,-27.6
2020,3,2020-08-16,S37000016,4,All,154,197,-21.8
2020,3,2020-08-16,S37000016,5,All,36,41,-12.2
2020,3,2020-08-16,S37000017,1,All,107,114,-6.1
2020,3,2020-08-16,S37000017,2,All,25,35.5,-29.6
2020,3,2020-08-16,S37000017,3,All,25,28,-10.7
2020,3,2020-08-16,S37000017,4,All,15,21,-28.6
2020,3,2020-08-16,S37000017,5,All,22,30,-26.7
2020,3,2020-08-16,S37000018,1,All,24,20.5,17.1
2020,3,2020-08-16,S37000018,2,All,84,97,-13.4
2020,3,2020-08-16,S37000018,3,All,38,54,-29.6
2020,3,2020-08-16,S37000018,4,All,38,35.5,7
2020,3,2020-08-16,S37000018,5,All,24,25.5,-5.9
2020,3,2020-08-16,S37000019,1,All,9,9.5,-5.3
2020,3,2020-08-16,S37000019,2,All,33,45,-26.7
2020,3,2020-08-16,S37000019,3,All,84,70.5,19.1
2020,3,2020-08-16,S37000019,4,All,62,67,-7.5
2020,3,2020-08-16,S37000019,5,All,20,27,-25.9
2020,3,2020-07-26,S37000001,3,All,75,79,-5.1
2020,3,2020-07-26,S37000001,4,All,78,63.5,22.8
2020,3,2020-07-26,S37000001,5,All,107,141,-24.1
2020,3,2020-07-26,S37000002,1,All,7,16,-56.2
2020,3,2020-07-26,S37000002,2,All,55,68.5,-19.7
2020,3,2020-07-26,S37000002,3,All,85,117.5,-27.7
2020,3,2020-07-26,S37000002,4,All,174,202.5,-14.1
2020,3,2020-07-26,S37000002,5,All,105,144,-27.1
2020,3,2020-07-26,S37000003,1,All,22,21.5,2.3
2020,3,2020-07-26,S37000003,2,All,70,70,0
2020,3,2020-07-26,S37000003,3,All,61,81.5,-25.2
2020,3,2020-07-26,S37000003,4,All,62,74,-16.2
2020,3,2020-07-26,S37000003,5,All,31,28,10.7
2020,3,2020-07-26,S37000004,1,All,26,23,13
2020,3,2020-07-26,S37000004,2,All,42,42,0
2020,3,2020-07-26,S37000004,3,All,79,106.5,-25.8
2020,3,2020-07-26,S37000004,4,All,36,53.5,-32.7
2020,3,2020-07-26,S37000004,5,All,14,26,-46.2
2020,3,2020-07-26,S37000005,1,All,76,114.5,-33.6
2020,3,2020-07-26,S37000005,2,All,78,93,-16.1
2020,3,2020-07-26,S37000005,3,All,52,83.5,-37.7
2020,3,2020-07-26,S37000005,4,All,78,88,-11.4
2020,3,2020-07-26,S37000005,5,All,73,78,-6.4
2020,3,2020-07-26,S37000006,1,All,30,46,-34.8
2020,3,2020-07-26,S37000006,2,All,117,127.5,-8.2
2020,3,2020-07-26,S37000006,3,All,170,168,1.2
2020,3,2020-07-26,S37000006,4,All,49,61,-19.7
2020,3,2020-07-26,S37000006,5,All,31,28.5,8.8
2020,3,2020-07-26,S37000007,1,All,188,178.5,5.3
2020,3,2020-07-26,S37000007,2,All,70,81,-13.6
2020,3,2020-07-26,S37000007,3,All,31,37.5,-17.3
2020,3,2020-07-26,S37000007,4,All,38,50,-24
2020,3,2020-07-26,S37000007,5,All,52,39,33.3
2020,3,2020-07-26,S37000008,1,All,118,138.5,-14.8
2020,3,2020-07-26,S37000008,2,All,88,99.5,-11.6
2020,3,2020-07-26,S37000008,3,All,55,60,-8.3
2020,3,2020-07-26,S37000008,4,All,34,37,-8.1
2020,3,2020-07-26,S37000008,5,All,27,21,28.6
2020,3,2020-07-26,S37000009,1,All,6,19.5,-69.2
2020,3,2020-07-26,S37000009,2,All,40,59.5,-32.8
2020,3,2020-07-26,S37000009,3,All,18,16,12.5
2020,3,2020-07-26,S37000009,4,All,48,58.5,-17.9
2020,3,2020-07-26,S37000009,5,All,108,124.5,-13.3
2020,3,2020-07-26,S37000010,1,All,15,21,-28.6
2020,3,2020-07-26,S37000010,2,All,72,85.5,-15.8
2020,3,2020-07-26,S37000010,3,All,63,54.5,15.6
2020,3,2020-07-26,S37000010,4,All,54,48,12.5
2020,3,2020-07-26,S37000010,5,All,38,33.5,13.4
2020,3,2020-07-26,S37000011,1,All,15,19,-21.1
2020,3,2020-07-26,S37000011,2,All,26,25.5,2
2020,3,2020-07-26,S37000011,3,All,9,17,-47.1
2020,3,2020-07-26,S37000011,4,All,32,43,-25.6
2020,3,2020-07-26,S37000011,5,All,74,96,-22.9
2020,3,2020-07-26,S37000012,1,All,174,167.5,3.9
2020,3,2020-07-26,S37000012,2,All,176,186.5,-5.6
2020,3,2020-07-26,S37000012,3,All,115,137,-16.1
2020,3,2020-07-26,S37000012,4,All,150,169.5,-11.5
2020,3,2020-07-26,S37000012,5,All,310,373.5,-17
2020,3,2020-07-26,S37000013,1,All,111,125,-11.2
2020,3,2020-07-26,S37000013,2,All,126,170.5,-26.1
2020,3,2020-07-26,S37000013,3,All,98,131.5,-25.5
2020,3,2020-07-26,S37000013,4,All,53,100,-47
2020,3,2020-07-26,S37000013,5,All,47,70,-32.9
2020,3,2020-07-26,S37000016,1,All,88,86,2.3
2020,3,2020-07-26,S37000016,2,All,120,128.5,-6.6
2020,3,2020-07-26,S37000016,3,All,189,239.5,-21.1
2020,3,2020-07-26,S37000016,4,All,130,179,-27.4
2020,3,2020-07-26,S37000016,5,All,44,42,4.8
2020,3,2020-07-26,S37000017,1,All,107,125.5,-14.7
2020,3,2020-07-26,S37000017,2,All,34,30.5,11.5
2020,3,2020-07-26,S37000017,3,All,21,26.5,-20.8
2020,3,2020-07-26,S37000017,4,All,14,21.5,-34.9
2020,3,2020-07-26,S37000017,5,All,19,37,-48.6
2020,3,2020-07-26,S37000018,1,All,26,29,-10.3
2020,3,2020-07-26,S37000018,2,All,100,100.5,-0.5
2020,3,2020-07-26,S37000018,3,All,58,49,18.4
2020,3,2020-07-26,S37000018,4,All,33,39.5,-16.5
2020,3,2020-07-26,S37000018,5,All,13,22.5,-42.2
2020,3,2020-07-26,S37000019,1,All,9,13.5,-33.3
2020,3,2020-07-26,S37000019,2,All,29,32.5,-10.8
2020,3,2020-07-26,S37000019,3,All,58,59.5,-2.5
2020,3,2020-07-26,S37000019,4,All,77,71,8.5
2020,3,2020-07-26,S37000019,5,All,11,17.5,-37.1
2020,3,2020-07-26,S37000020,1,All,176,207.5,-15.2
2020,3,2020-07-26,S37000020,2,All,75,86,-12.8
2020,3,2020-07-26,S37000020,3,All,46,48.5,-5.2
2020,3,2020-07-26,S37000020,4,All,40,40.5,-1.2
2020,3,2020-07-26,S37000020,5,All,24,33.5,-28.4
2020,3,2020-07-26,S37000022,2,All,8,11,-27.3
2020,3,2020-07-26,S37000022,3,All,9,10.5,-14.3
2020,3,2020-07-26,S37000022,4,All,28,31.5,-11.1
2020,3,2020-07-26,S37000024,1,All,108,145.5,-25.8
2020,3,2020-07-26,S37000024,2,All,100,103.5,-3.4
2020,3,2020-07-26,S37000024,3,All,65,96.5,-32.6
2020,3,2020-07-26,S37000024,4,All,28,60,-53.3
2020,3,2020-07-26,S37000024,5,All,69,73,-5.5
2020,3,2020-07-26,S37000025,1,All,27,19.5,38.5
2020,3,2020-07-26,S37000025,2,All,42,85.5,-50.9
2020,3,2020-07-26,S37000025,3,All,105,148,-29.1
2020,3,2020-07-26,S37000025,4,All,62,81.5,-23.9
2020,3,2020-07-26,S37000025,5,All,22,17.5,25.7
2020,3,2020-07-26,S37000026,2,All,6,5.5,9.1
2020,3,2020-07-26,S37000026,3,All,18,21.5,-16.3
2020,3,2020-07-26,S37000026,4,All,21,21.5,-2.3
2020,3,2020-07-26,S37000027,1,All,77,81,-4.9
2020,3,2020-07-26,S37000027,2,All,85,111,-23.4
2020,3,2020-07-26,S37000027,3,All,66,73.5,-10.2
2020,3,2020-07-26,S37000027,4,All,48,49.5,-3
2020,3,2020-07-26,S37000027,5,All,51,62,-17.7
2020,3,2020-07-26,S37000028,1,All,208,238.5,-12.8
2020,3,2020-07-26,S37000028,2,All,197,254.5,-22.6
2020,3,2020-07-26,S37000028,3,All,153,181.5,-15.7
2020,3,2020-07-26,S37000028,4,All,127,154,-17.5
2020,3,2020-07-26,S37000028,5,All,85,109,-22
2020,3,2020-07-26,S37000029,1,All,92,136.5,-32.6
2020,3,2020-07-26,S37000029,2,All,73,81.5,-10.4
2020,3,2020-07-26,S37000029,3,All,28,38,-26.3
2020,3,2020-07-26,S37000029,4,All,19,21.5,-11.6
2020,3,2020-07-26,S37000029,5,All,6,8,-25
2020,3,2020-07-26,S37000030,1,All,89,90.5,-1.7
2020,3,2020-07-26,S37000030,2,All,146,175,-16.6
2020,3,2020-07-26,S37000030,3,All,98,94,4.3
2020,3,2020-07-26,S37000030,4,All,66,78,-15.4
2020,3,2020-07-26,S37000030,5,All,62,49.5,25.3
2020,3,2020-07-26,S37000031,2,All,9,20.5,-56.1
2020,3,2020-07-26,S37000031,3,All,50,86,-41.9
2020,3,2020-07-26,S37000032,1,All,231,276,-16.3
2020,3,2020-07-26,S37000032,2,All,240,244.5,-1.8
2020,3,2020-07-26,S37000032,3,All,173,220.5,-21.5
2020,3,2020-07-26,S37000032,4,All,177,196,-9.7
2020,3,2020-07-26,S37000032,5,All,136,146.5,-7.2
2020,3,2020-07-26,S37000033,1,All,17,36.5,-53.4
2020,3,2020-07-26,S37000033,2,All,56,58,-3.4
2020,3,2020-07-26,S37000033,3,All,78,106.5,-26.8
2020,3,2020-07-26,S37000033,4,All,114,114.5,-0.4
2020,3,2020-07-26,S37000033,5,All,79,77.5,1.9
2020,3,2020-07-26,S37000034,1,All,836,1052.5,-20.6
2020,3,2020-07-26,S37000034,2,All,250,281.5,-11.2
2020,3,2020-07-26,S37000034,3,All,128,185,-30.8
2020,3,2020-07-26,S37000034,4,All,117,137.5,-14.9
2020,3,2020-07-26,S37000034,5,All,98,108,-9.3
2020,3,2020-07-26,S37000035,1,All,331,409,-19.1
2020,3,2020-07-26,S37000035,2,All,239,302.5,-21
2020,3,2020-07-26,S37000035,3,All,112,137,-18.2
2020,3,2020-07-26,S37000035,4,All,113,139,-18.7
2020,3,2020-07-26,S37000035,5,All,51,68.5,-25.5
2020,3,2020-08-02,S37000001,1,All,57,71,-19.7
2020,3,2020-08-02,S37000001,2,All,124,147.5,-15.9
2020,3,2020-08-02,S37000001,3,All,58,73,-20.5
2020,3,2020-08-02,S37000001,4,All,61,66.5,-8.3
2020,3,2020-08-02,S37000001,5,All,105,140.5,-25.3
2020,3,2020-08-02,S37000002,1,All,15,19,-21.1
2020,3,2020-08-02,S37000002,2,All,51,59.5,-14.3
2020,3,2020-08-02,S37000002,3,All,109,135,-19.3
2020,3,2020-08-02,S37000002,4,All,171,204.5,-16.4
2020,3,2020-08-02,S37000002,5,All,93,140.5,-33.8
2020,3,2020-08-02,S37000003,1,All,23,21,9.5
2020,3,2020-08-02,S37000003,2,All,60,74,-18.9
2020,3,2020-08-02,S37000003,3,All,63,88,-28.4
2020,3,2020-08-02,S37000003,4,All,55,79,-30.4
2020,3,2020-08-02,S37000003,5,All,22,23.5,-6.4
2020,3,2020-08-02,S37000004,1,All,30,30.5,-1.6
2020,3,2020-08-02,S37000004,2,All,29,50,-42
2020,3,2020-08-02,S37000004,3,All,75,95.5,-21.5
2020,3,2020-08-02,S37000004,4,All,39,51,-23.5
2020,3,2020-08-02,S37000004,5,All,14,21,-33.3
2020,3,2020-08-02,S37000005,1,All,87,123.5,-29.6
2020,3,2020-08-02,S37000005,2,All,74,85,-12.9
2020,3,2020-08-02,S37000005,3,All,56,75.5,-25.8
2020,3,2020-08-02,S37000005,4,All,69,83.5,-17.4
2020,3,2020-08-02,S37000005,5,All,57,86,-33.7
2020,3,2020-08-02,S37000006,1,All,40,51,-21.6
2020,3,2020-08-02,S37000006,2,All,92,118.5,-22.4
2020,3,2020-08-02,S37000006,3,All,154,155,-0.6
2020,3,2020-08-02,S37000006,4,All,51,73.5,-30.6
2020,3,2020-08-02,S37000006,5,All,21,21.5,-2.3
2020,3,2020-08-02,S37000007,1,All,165,198,-16.7
2020,3,2020-08-02,S37000007,2,All,72,86.5,-16.8
2020,3,2020-08-02,S37000007,3,All,40,34,17.6
2020,3,2020-08-02,S37000007,4,All,40,45.5,-12.1
2020,3,2020-08-02,S37000007,5,All,55,53.5,2.8
2020,3,2020-08-02,S37000008,1,All,100,131,-23.7
2020,3,2020-08-02,S37000008,2,All,65,103,-36.9
2020,3,2020-08-02,S37000008,3,All,48,56.5,-15
2020,3,2020-08-02,S37000008,4,All,35,51,-31.4
2020,3,2020-08-02,S37000008,5,All,29,29,0
2020,3,2020-08-02,S37000009,1,All,12,18.5,-35.1
2020,3,2020-08-02,S37000009,2,All,52,61,-14.8
2020,3,2020-08-02,S37000009,3,All,22,20,10
2020,3,2020-08-02,S37000009,4,All,44,72,-38.9
2020,3,2020-08-02,S37000009,5,All,98,135,-27.4
2020,3,2020-08-02,S37000010,1,All,18,21.5,-16.3
2020,3,2020-08-02,S37000010,2,All,76,86,-11.6
2020,3,2020-08-02,S37000010,3,All,48,50,-4
2020,3,2020-08-02,S37000010,4,All,36,44.5,-19.1
2020,3,2020-08-02,S37000010,5,All,38,34,11.8
2020,3,2020-08-02,S37000011,1,All,19,23.5,-19.1
2020,3,2020-08-02,S37000011,2,All,24,25,-4
2020,3,2020-08-02,S37000011,3,All,16,19,-15.8
2020,3,2020-08-02,S37000011,4,All,31,40.5,-23.5
2020,3,2020-08-02,S37000011,5,All,74,103.5,-28.5
2020,3,2020-08-02,S37000012,1,All,177,176,0.6
2020,3,2020-08-02,S37000012,2,All,167,201.5,-17.1
2020,3,2020-08-02,S37000012,3,All,125,129.5,-3.5
2020,3,2020-08-02,S37000012,4,All,162,168.5,-3.9
2020,3,2020-08-02,S37000012,5,All,352,370.5,-5
